"","lon","lat","ele","time"
"2055",-61.6336182039,15.4487050138,"10.71","2017-04-20T18:36:55Z"
"2056",-61.6336426791,15.4486991465,"10.71","2017-04-20T18:37:05Z"
"2057",-61.6336614545,15.448692441,"11.19","2017-04-20T18:37:15Z"
"2058",-61.6336823255,15.4486769345,"11.19","2017-04-20T18:37:25Z"
"2059",-61.633654749,15.4486324266,"11.19","2017-04-20T18:37:35Z"
"2060",-61.6336638015,15.4484925326,"11.19","2017-04-20T18:37:45Z"
"2061",-61.6338597704,15.4483714979,"10.71","2017-04-20T18:37:55Z"
"2062",-61.6341236327,15.4483934585,"11.19","2017-04-20T18:38:05Z"
"2063",-61.6344088688,15.4484998249,"11.19","2017-04-20T18:38:15Z"
"2064",-61.6347504314,15.4486193508,"11.19","2017-04-20T18:38:25Z"
"2065",-61.635086881,15.4487501085,"11.19","2017-04-20T18:38:35Z"
"2066",-61.63541805,15.4489120468,"11.67","2017-04-20T18:38:45Z"
"2067",-61.6358138435,15.4490915034,"11.67","2017-04-20T18:38:55Z"
"2068",-61.6362238862,15.4492534418,"11.19","2017-04-20T18:39:05Z"
"2069",-61.6366319172,15.4493800085,"11.19","2017-04-20T18:39:15Z"
"2070",-61.6370364279,15.4496128578,"11.19","2017-04-20T18:39:25Z"
"2071",-61.6374497395,15.4499145225,"11.67","2017-04-20T18:39:35Z"
"2072",-61.6379450262,15.4501774628,"11.19","2017-04-20T18:39:45Z"
"2073",-61.6384387203,15.4503247328,"11.19","2017-04-20T18:39:55Z"
"2074",-61.6388150677,15.4503810592,"11.67","2017-04-20T18:40:05Z"
"2075",-61.6391571332,15.4504165146,"11.19","2017-04-20T18:40:15Z"
"2076",-61.6394648328,15.4505030997,"11.19","2017-04-20T18:40:25Z"
"2077",-61.6397126019,15.450704433,"11.19","2017-04-20T18:40:35Z"
"2078",-61.6400058009,15.4508790281,"11.19","2017-04-20T18:40:45Z"
"2079",-61.6403130814,15.4510316625,"11.19","2017-04-20T18:40:55Z"
"2080",-61.6405934561,15.4511839617,"11.19","2017-04-20T18:41:05Z"
"2081",-61.6407837253,15.4513338301,"11.19","2017-04-20T18:41:15Z"
"2082",-61.6409822088,15.4514174815,"11.19","2017-04-20T18:41:25Z"
"2083",-61.6411475837,15.4512959439,"10.71","2017-04-20T18:41:35Z"
"2084",-61.6412567999,15.4510427266,"10.71","2017-04-20T18:41:45Z"
"2085",-61.6414117813,15.4506423231,"10.71","2017-04-20T18:41:55Z"
"2086",-61.6416354943,15.4502275866,"10.71","2017-04-20T18:42:05Z"
"2087",-61.6417184751,15.4499192163,"10.71","2017-04-20T18:42:15Z"
"2088",-61.6419680044,15.4497338086,"10.71","2017-04-20T18:42:25Z"
"2089",-61.6422654781,15.4495827667,"10.71","2017-04-20T18:42:35Z"
"2090",-61.6425299272,15.4493494984,"10.71","2017-04-20T18:42:45Z"
"2091",-61.6427526344,15.4490935989,"10.71","2017-04-20T18:42:55Z"
"2092",-61.6430378705,15.4488427285,"10.71","2017-04-20T18:43:05Z"
"2093",-61.6433413792,15.4485119786,"10.71","2017-04-20T18:43:15Z"
"2094",-61.6435396951,15.4482735973,"10.23","2017-04-20T18:43:25Z"
"2095",-61.6436316445,15.4480094835,"10.71","2017-04-20T18:43:35Z"
"2096",-61.643677745,15.4477405921,"10.71","2017-04-20T18:43:45Z"
"2097",-61.6437673476,15.4474431183,"10.71","2017-04-20T18:43:55Z"
"2098",-61.6438795812,15.4471608996,"10.71","2017-04-20T18:44:05Z"
"2099",-61.6439944971,15.4469795991,"10.71","2017-04-20T18:44:15Z"
"2100",-61.6440363228,15.4468035791,"10.71","2017-04-20T18:44:25Z"
"2101",-61.6440569423,15.4466235358,"10.71","2017-04-20T18:44:35Z"
"2102",-61.6440021247,15.4464589152,"10.71","2017-04-20T18:44:45Z"
"2103",-61.6439002007,15.4463199433,"10.71","2017-04-20T18:44:55Z"
"2104",-61.6437807586,15.4461875092,"10.71","2017-04-20T18:45:05Z"
"2105",-61.6436841991,15.4460799694,"10.71","2017-04-20T18:45:15Z"
"2106",-61.6436511744,15.4460152611,"10.71","2017-04-20T18:45:25Z"
"2107",-61.6436459776,15.445968993,"10.71","2017-04-20T18:45:35Z"
"2108",-61.6436518449,15.4459036142,"10.71","2017-04-20T18:45:45Z"
"2109",-61.6437484883,15.4458061326,"10.23","2017-04-20T18:45:55Z"
"2110",-61.6439483967,15.4458284285,"10.71","2017-04-20T18:46:05Z"
"2111",-61.6440357361,15.446007885,"10.23","2017-04-20T18:46:15Z"
"2112",-61.6440467164,15.4461325239,"10.23","2017-04-20T18:46:25Z"
"2113",-61.6440548468,15.4462299217,"10.23","2017-04-20T18:46:35Z"
"2114",-61.6440320481,15.4463252239,"10.23","2017-04-20T18:46:45Z"
"2115",-61.6439991072,15.4464144073,"9.75","2017-04-20T18:46:55Z"
"2116",-61.6439440381,15.4464636929,"9.75","2017-04-20T18:47:05Z"
"2117",-61.6438587103,15.4464903474,"10.23","2017-04-20T18:47:15Z"
"2118",-61.6437810939,15.4464946222,"10.23","2017-04-20T18:47:25Z"
"2119",-61.6437401064,15.4464952089,"10.23","2017-04-20T18:47:35Z"
"2120",-61.6437299643,15.4464947898,"10.23","2017-04-20T18:47:45Z"
"2121",-61.6437065788,15.4465004057,"10.23","2017-04-20T18:47:55Z"
"2122",-61.6436286271,15.4464688897,"10.23","2017-04-20T18:48:05Z"
"2123",-61.6435803473,15.4464301653,"10.23","2017-04-20T18:48:15Z"
"2124",-61.6435632482,15.4463925306,"10.23","2017-04-20T18:48:25Z"
"2125",-61.6435629968,15.446369648,"10.23","2017-04-20T18:48:35Z"
"2126",-61.6435789224,15.4463484418,"10.23","2017-04-20T18:48:45Z"
"2127",-61.6435983684,15.4463333543,"10.23","2017-04-20T18:48:55Z"
"2128",-61.6436120309,15.4463195242,"10.23","2017-04-20T18:49:05Z"
"2129",-61.6436150484,15.4462804645,"10.23","2017-04-20T18:49:15Z"
"2130",-61.6436545271,15.446203351,"10.23","2017-04-20T18:49:25Z"
"2131",-61.6437119432,15.4460980743,"9.75","2017-04-20T18:49:35Z"
"2132",-61.6437273659,15.4459881037,"9.75","2017-04-20T18:49:45Z"
"2133",-61.6437465604,15.445865728,"9.75","2017-04-20T18:49:55Z"
"2134",-61.6437555291,15.4457816575,"9.75","2017-04-20T18:50:05Z"
"2135",-61.6437739693,15.4457479622,"9.75","2017-04-20T18:50:15Z"
"2136",-61.6438019648,15.4457180388,"9.75","2017-04-20T18:50:25Z"
"2137",-61.6438085027,15.4456852656,"9.75","2017-04-20T18:50:35Z"
"2138",-61.6438162979,15.4456283525,"9.75","2017-04-20T18:50:45Z"
"2139",-61.6438156273,15.4455529992,"9.75","2017-04-20T18:50:55Z"
"2140",-61.643812526,15.4454715271,"9.75","2017-04-20T18:51:05Z"
"2141",-61.6438419465,15.4453969281,"9.75","2017-04-20T18:51:15Z"
"2142",-61.6438824311,15.4453015421,"9.75","2017-04-20T18:51:25Z"
"2143",-61.6439372487,15.445207078,"9.75","2017-04-20T18:51:35Z"
"2144",-61.6439515818,15.4450904857,"9.75","2017-04-20T18:51:45Z"
"2145",-61.6439245082,15.444905078,"9.75","2017-04-20T18:51:55Z"
"2146",-61.6439256817,15.4447004758,"9.75","2017-04-20T18:52:05Z"
"2147",-61.643972788,15.4444700573,"9.75","2017-04-20T18:52:15Z"
"2148",-61.6440427769,15.4442030936,"9.75","2017-04-20T18:52:25Z"
"2149",-61.644080244,15.4439487029,"9.75","2017-04-20T18:52:35Z"
"2150",-61.6440317966,15.4438088089,"9.75","2017-04-20T18:52:45Z"
"2151",-61.6440075729,15.4437475372,"9.75","2017-04-20T18:52:55Z"
"2152",-61.6440048907,15.4437239002,"10.23","2017-04-20T18:53:05Z"
"2153",-61.6440120153,15.4437032808,"10.23","2017-04-20T18:53:15Z"
"2154",-61.6440386698,15.443699006,"9.27","2017-04-20T18:53:25Z"
"2155",-61.6440491471,15.4436750337,"8.31","2017-04-20T18:53:35Z"
"2156",-61.6440638155,15.4436517321,"7.35","2017-04-20T18:53:45Z"
"2157",-61.6440805793,15.443648966,"6.87","2017-04-20T18:53:55Z"
"2158",-61.6441167053,15.4436524864,"6.39","2017-04-20T18:54:05Z"
"2159",-61.6441490594,15.4436482117,"5.91","2017-04-20T18:54:15Z"
"2160",-61.6441810783,15.4436333757,"5.42","2017-04-20T18:54:25Z"
"2161",-61.64420899,15.4436231498,"5.91","2017-04-20T18:54:35Z"
"2162",-61.6442410927,15.4436218925,"5.42","2017-04-20T18:54:45Z"
"2163",-61.6442710999,15.4436165281,"5.42","2017-04-20T18:54:55Z"
"2164",-61.6442983411,15.443610074,"6.39","2017-04-20T18:55:05Z"
"2165",-61.644316446,15.4435980879,"7.35","2017-04-20T18:55:15Z"
"2166",-61.6443369817,15.4435757082,"5.91","2017-04-20T18:55:25Z"
"2167",-61.6443638876,15.4435482156,"7.83","2017-04-20T18:55:35Z"
"2168",-61.644392889,15.4435445275,"8.31","2017-04-20T18:55:45Z"
"2169",-61.6444201302,15.4435348045,"8.79","2017-04-20T18:55:55Z"
"2170",-61.6444538254,15.4435365647,"8.79","2017-04-20T18:56:05Z"
"2171",-61.6444841679,15.4435318708,"9.27","2017-04-20T18:56:15Z"
"2172",-61.6445195395,15.4435305297,"9.27","2017-04-20T18:56:25Z"
"2173",-61.6445499659,15.4435293563,"9.27","2017-04-20T18:56:35Z"
"2174",-61.6445867624,15.4435201362,"9.27","2017-04-20T18:56:45Z"
"2175",-61.6446149256,15.4435161967,"9.27","2017-04-20T18:56:55Z"
"2176",-61.6446467768,15.4435137659,"9.27","2017-04-20T18:57:05Z"
"2177",-61.6446790472,15.4435088206,"9.27","2017-04-20T18:57:15Z"
"2178",-61.6447125748,15.4435089044,"9.27","2017-04-20T18:57:25Z"
"2179",-61.6447339486,15.44350354,"9.27","2017-04-20T18:57:35Z"
"2180",-61.644776864,15.4435042944,"9.75","2017-04-20T18:57:45Z"
"2181",-61.6448162589,15.4434996843,"9.75","2017-04-20T18:57:55Z"
"2182",-61.6448631138,15.4434960801,"9.75","2017-04-20T18:58:05Z"
"2183",-61.6449081246,15.4434905481,"9.75","2017-04-20T18:58:15Z"
"2184",-61.6449450888,15.4434821662,"9.75","2017-04-20T18:58:25Z"
"2185",-61.6449752636,15.4434796516,"9.75","2017-04-20T18:58:35Z"
"2186",-61.6450105514,15.4434825014,"9.75","2017-04-20T18:58:45Z"
"2187",-61.6450382117,15.4434632231,"9.75","2017-04-20T18:58:55Z"
"2188",-61.645066794,15.4434478004,"9.75","2017-04-20T18:59:05Z"
"2189",-61.6450892575,15.4434448667,"9.75","2017-04-20T18:59:15Z"
"2190",-61.6451188456,15.4434404243,"9.75","2017-04-20T18:59:25Z"
"2191",-61.6451360285,15.4434309527,"9.27","2017-04-20T18:59:35Z"
"2192",-61.6451745853,15.4434254207,"9.75","2017-04-20T18:59:45Z"
"2193",-61.6452081129,15.4434239957,"9.75","2017-04-20T18:59:55Z"
"2194",-61.6452396289,15.4434084054,"9.75","2017-04-20T19:00:05Z"
"2195",-61.6452757549,15.4434112553,"9.27","2017-04-20T19:00:15Z"
"2196",-61.6453093663,15.4433957487,"9.27","2017-04-20T19:00:25Z"
"2197",-61.6452972125,15.4433643166,"9.27","2017-04-20T19:00:35Z"
"2198",-61.6452253796,15.4433488939,"9.75","2017-04-20T19:00:45Z"
"2199",-61.6451427341,15.4432998598,"9.75","2017-04-20T19:00:55Z"
"2200",-61.645120522,15.4432062339,"8.79","2017-04-20T19:01:05Z"
"2201",-61.6451211087,15.443096431,"8.31","2017-04-20T19:01:15Z"
"2202",-61.6451064404,15.4429835267,"6.87","2017-04-20T19:01:25Z"
"2203",-61.6450810432,15.4428682756,"7.83","2017-04-20T19:01:35Z"
"2204",-61.6450556461,15.4427593946,"7.83","2017-04-20T19:01:45Z"
"2205",-61.645018179,15.4426728096,"7.35","2017-04-20T19:01:55Z"
"2206",-61.6449815501,15.4425721429,"6.87","2017-04-20T19:02:05Z"
"2207",-61.64493897,15.4423774313,"5.91","2017-04-20T19:02:15Z"
"2208",-61.6447938792,15.4420222063,"5.42","2017-04-20T19:02:25Z"
"2209",-61.6445395723,15.4416249041,"5.91","2017-04-20T19:02:35Z"
"2210",-61.6444908734,15.4412348941,"5.42","2017-04-20T19:02:45Z"
"2211",-61.6444391571,15.4406458139,"5.42","2017-04-20T19:02:55Z"
"2212",-61.6442639753,15.4400071967,"5.42","2017-04-20T19:03:05Z"
"2213",-61.6439948324,15.4393575154,"4.94","2017-04-20T19:03:15Z"
"2214",-61.643613372,15.4387119412,"5.42","2017-04-20T19:03:25Z"
"2215",-61.6432843823,15.4380276427,"5.42","2017-04-20T19:03:35Z"
"2216",-61.6428997368,15.4373097327,"4.94","2017-04-20T19:03:45Z"
"2217",-61.6425458528,15.4366353247,"5.91","2017-04-20T19:03:55Z"
"2218",-61.642165985,15.4360058438,"6.87","2017-04-20T19:04:05Z"
"2219",-61.641738927,15.4353907797,"6.87","2017-04-20T19:04:15Z"
"2220",-61.6413176525,15.4347619694,"6.87","2017-04-20T19:04:25Z"
"2221",-61.6410431452,15.4340037424,"6.39","2017-04-20T19:04:35Z"
"2222",-61.6407587472,15.4332924541,"6.39","2017-04-20T19:04:45Z"
"2223",-61.6403910331,15.4325455427,"6.87","2017-04-20T19:04:55Z"
"2224",-61.6399588622,15.4318335839,"7.35","2017-04-20T19:05:05Z"
"2225",-61.6397259291,15.4311275762,"6.87","2017-04-20T19:05:15Z"
"2226",-61.63948562,15.4304030444,"6.39","2017-04-20T19:05:25Z"
"2227",-61.6391938459,15.4297484178,"7.35","2017-04-20T19:05:35Z"
"2228",-61.6387436539,15.4291446693,"8.31","2017-04-20T19:05:45Z"
"2229",-61.6385423206,15.4286236502,"7.35","2017-04-20T19:05:55Z"
"2230",-61.6383992415,15.4280399345,"6.39","2017-04-20T19:06:05Z"
"2231",-61.6381927114,15.4273342621,"6.87","2017-04-20T19:06:15Z"
"2232",-61.6379822418,15.4266175255,"6.39","2017-04-20T19:06:25Z"
"2233",-61.6378353909,15.4259958398,"6.39","2017-04-20T19:06:35Z"
"2234",-61.6377773881,15.4252897482,"6.39","2017-04-20T19:06:45Z"
"2235",-61.6375749651,15.4245706648,"5.91","2017-04-20T19:06:55Z"
"2236",-61.6373986099,15.4238593765,"6.87","2017-04-20T19:07:05Z"
"2237",-61.6370800976,15.4232420493,"6.87","2017-04-20T19:07:15Z"
"2238",-61.6370089352,15.4228307493,"7.83","2017-04-20T19:07:25Z"
"2239",-61.6370033193,15.4226332717,"9.75","2017-04-20T19:07:35Z"
"2240",-61.6369929258,15.4225154221,"9.27","2017-04-20T19:07:45Z"
"2241",-61.6369856335,15.4224593472,"9.27","2017-04-20T19:07:55Z"
"2242",-61.6369847953,15.4224188626,"9.75","2017-04-20T19:08:05Z"
"2243",-61.6369935963,15.4223671462,"10.23","2017-04-20T19:08:15Z"
"2244",-61.6369991284,15.42232465,"10.23","2017-04-20T19:08:25Z"
"2245",-61.6370057501,15.4222995043,"10.23","2017-04-20T19:08:35Z"
"2246",-61.6370088514,15.4222710058,"9.75","2017-04-20T19:08:45Z"
"2247",-61.6370262858,15.4222482909,"10.23","2017-04-20T19:08:55Z"
"2248",-61.6370491683,15.422227839,"10.23","2017-04-20T19:09:05Z"
"2249",-61.6370670218,15.4222048726,"10.23","2017-04-20T19:09:15Z"
"2250",-61.6370810196,15.4221799783,"10.71","2017-04-20T19:09:25Z"
"2251",-61.6370913293,15.4221596103,"10.71","2017-04-20T19:09:35Z"
"2252",-61.637104908,15.4221330397,"10.71","2017-04-20T19:09:45Z"
"2253",-61.6371282097,15.4221135098,"11.19","2017-04-20T19:09:55Z"
"2254",-61.6371388547,15.4220886156,"10.71","2017-04-20T19:10:05Z"
"2255",-61.6371639166,15.4220645595,"10.71","2017-04-20T19:10:15Z"
"2256",-61.6371874698,15.4220322892,"11.19","2017-04-20T19:10:25Z"
"2257",-61.6371915769,15.4220058862,"11.19","2017-04-20T19:10:35Z"
"2258",-61.6372101009,15.421977723,"11.19","2017-04-20T19:10:45Z"
"2259",-61.6372240987,15.4219572712,"11.19","2017-04-20T19:10:55Z"
"2260",-61.637249412,15.421939753,"11.19","2017-04-20T19:11:05Z"
"2261",-61.6372459754,15.4218806606,"11.19","2017-04-20T19:11:15Z"
"2262",-61.6372003779,15.4218026251,"11.19","2017-04-20T19:11:25Z"
"2263",-61.6371179838,15.4217545129,"11.19","2017-04-20T19:11:35Z"
"2264",-61.637019245,15.42171604,"11.19","2017-04-20T19:11:45Z"
"2265",-61.6369169857,15.4216701072,"11.19","2017-04-20T19:11:55Z"
"2266",-61.6368178278,15.4216118529,"11.19","2017-04-20T19:12:05Z"
"2267",-61.6366641037,15.4215182271,"11.19","2017-04-20T19:12:15Z"
"2268",-61.636468051,15.4214649182,"11.19","2017-04-20T19:12:25Z"
"2269",-61.6362476069,15.4213963542,"11.19","2017-04-20T19:12:35Z"
"2270",-61.6360329464,15.421306584,"11.67","2017-04-20T19:12:45Z"
"2271",-61.6358249914,15.4212011397,"11.19","2017-04-20T19:12:55Z"
"2272",-61.6356247477,15.4210858885,"11.19","2017-04-20T19:13:05Z"
"2273",-61.6354486439,15.4209718946,"11.19","2017-04-20T19:13:15Z"
"2274",-61.6352469753,15.4209206812,"11.19","2017-04-20T19:13:25Z"
"2275",-61.6350168083,15.4209165741,"11.19","2017-04-20T19:13:35Z"
"2276",-61.6348246951,15.4208148178,"11.19","2017-04-20T19:13:45Z"
"2277",-61.6346219368,15.4207190964,"11.19","2017-04-20T19:13:55Z"
"2278",-61.6344051808,15.420689173,"11.19","2017-04-20T19:14:05Z"
"2279",-61.6341789532,15.4206227046,"11.19","2017-04-20T19:14:15Z"
"2280",-61.6339546535,15.4205603432,"11.19","2017-04-20T19:14:25Z"
"2281",-61.6337300185,15.4205186851,"11.19","2017-04-20T19:14:35Z"
"2282",-61.6335078981,15.4204674717,"11.19","2017-04-20T19:14:45Z"
"2283",-61.6332838498,15.4204419069,"11.19","2017-04-20T19:14:55Z"
"2284",-61.6330683511,15.4203774501,"11.19","2017-04-20T19:15:05Z"
"2285",-61.6328617372,15.4203254823,"11.19","2017-04-20T19:15:15Z"
"2286",-61.632620506,15.4203115683,"11.19","2017-04-20T19:15:25Z"
"2287",-61.6322364472,15.4203069583,"11.19","2017-04-20T19:15:35Z"
"2288",-61.6317313537,15.4202989955,"11.19","2017-04-20T19:15:45Z"
"2289",-61.6311808303,15.4202033579,"10.71","2017-04-20T19:15:55Z"
"2290",-61.6305763274,15.4200455267,"10.71","2017-04-20T19:16:05Z"
"2291",-61.6300003231,15.4197523277,"11.19","2017-04-20T19:16:15Z"
"2292",-61.629449632,15.4195093364,"10.71","2017-04-20T19:16:25Z"
"2293",-61.6291772202,15.4193764832,"10.71","2017-04-20T19:16:35Z"
"2294",-61.6289888788,15.4192469828,"11.19","2017-04-20T19:16:45Z"
"2295",-61.6288378369,15.4191309772,"11.19","2017-04-20T19:16:55Z"
"2296",-61.6287464742,15.4190476611,"11.19","2017-04-20T19:17:05Z"
"2297",-61.6286616493,15.4189663567,"10.71","2017-04-20T19:17:15Z"
"2298",-61.6285896488,15.4189108685,"11.19","2017-04-20T19:17:25Z"
"2299",-61.6285455599,15.4189021513,"11.19","2017-04-20T19:17:35Z"
"2300",-61.6285217553,15.4189093597,"10.71","2017-04-20T19:17:45Z"
"2301",-61.6284349188,15.4188878182,"10.71","2017-04-20T19:17:55Z"
"2302",-61.6282637604,15.4187962878,"10.71","2017-04-20T19:18:05Z"
"2303",-61.628065696,15.4186698887,"10.71","2017-04-20T19:18:15Z"
"2304",-61.627887832,15.4185593314,"10.71","2017-04-20T19:18:25Z"
"2305",-61.6277771071,15.4184774403,"10.71","2017-04-20T19:18:35Z"
"2306",-61.6277564876,15.4184582457,"10.71","2017-04-20T19:18:45Z"
"2307",-61.6277744249,15.4184485227,"10.71","2017-04-20T19:18:55Z"
"2308",-61.6277507041,15.4183875863,"10.71","2017-04-20T19:19:05Z"
"2309",-61.6278144903,15.4183300864,"10.23","2017-04-20T19:19:15Z"
"2310",-61.6279283166,15.4183446709,"9.75","2017-04-20T19:19:25Z"
"2311",-61.6280121356,15.4184453376,"9.75","2017-04-20T19:19:35Z"
"2312",-61.6280751675,15.4185900092,"10.23","2017-04-20T19:19:45Z"
"2313",-61.6281107068,15.41874432,"10.23","2017-04-20T19:19:55Z"
"2314",-61.6281307396,15.4188914225,"10.23","2017-04-20T19:20:05Z"
"2315",-61.6281577293,15.4190331604,"10.23","2017-04-20T19:20:15Z"
"2316",-61.628174074,15.4191778321,"10.23","2017-04-20T19:20:25Z"
"2317",-61.6281715594,15.4193165526,"10.23","2017-04-20T19:20:35Z"
"2318",-61.6281544603,15.4194558598,"9.75","2017-04-20T19:20:45Z"
"2319",-61.6281136405,15.4195747152,"10.23","2017-04-20T19:20:55Z"
"2320",-61.6280465014,15.4196746275,"9.75","2017-04-20T19:21:05Z"
"2321",-61.6279765964,15.4197679181,"9.75","2017-04-20T19:21:15Z"
"2322",-61.6278879158,15.4198446963,"9.75","2017-04-20T19:21:25Z"
"2323",-61.6277960502,15.419882331,"9.75","2017-04-20T19:21:35Z"
"2324",-61.6277573258,15.4198985919,"9.75","2017-04-20T19:21:45Z"
"2325",-61.6277485248,15.419914769,"10.23","2017-04-20T19:21:55Z"
"2326",-61.6277574934,15.4199202172,"9.75","2017-04-20T19:22:05Z"
"2327",-61.6277130693,15.4199487157,"9.75","2017-04-20T19:22:15Z"
"2328",-61.6276283283,15.4198997654,"9.75","2017-04-20T19:22:25Z"
"2329",-61.627594633,15.4197866097,"9.75","2017-04-20T19:22:35Z"
"2330",-61.6275571659,15.4196645692,"9.75","2017-04-20T19:22:45Z"
"2331",-61.6275828145,15.4195348173,"9.75","2017-04-20T19:22:55Z"
"2332",-61.6275670566,15.4194012098,"9.75","2017-04-20T19:23:05Z"
"2333",-61.6275719181,15.4192727152,"9.75","2017-04-20T19:23:15Z"
"2334",-61.6275958903,15.4191935901,"9.75","2017-04-20T19:23:25Z"
"2335",-61.6276291665,15.4191494174,"9.75","2017-04-20T19:23:35Z"
"2336",-61.6276620235,15.4191298038,"9.27","2017-04-20T19:23:45Z"
"2337",-61.6276898514,15.4190730583,"9.75","2017-04-20T19:23:55Z"
"2338",-61.6276609339,15.4189877305,"9.75","2017-04-20T19:24:05Z"
"2339",-61.6275500413,15.4189058393,"9.75","2017-04-20T19:24:15Z"
"2340",-61.6273439303,15.4187102057,"9.27","2017-04-20T19:24:25Z"
"2341",-61.6271543317,15.4184450861,"9.75","2017-04-20T19:24:35Z"
"2342",-61.626927685,15.4181509651,"9.75","2017-04-20T19:24:45Z"
"2343",-61.6266966797,15.4178638849,"9.75","2017-04-20T19:24:55Z"
"2344",-61.626540022,15.4176938161,"9.75","2017-04-20T19:25:05Z"
"2345",-61.6264429595,15.4176111706,"9.75","2017-04-20T19:25:15Z"
"2346",-61.6264047381,15.4175819177,"9.75","2017-04-20T19:25:25Z"
"2347",-61.6263893992,15.4175907187,"9.75","2017-04-20T19:25:35Z"
"2348",-61.6263952665,15.4176046327,"9.75","2017-04-20T19:25:45Z"
"2349",-61.626404319,15.41760589,"9.75","2017-04-20T19:25:55Z"
"2350",-61.6264308896,15.4176219832,"9.75","2017-04-20T19:26:05Z"
"2351",-61.6264572088,15.417635981,"9.75","2017-04-20T19:26:15Z"
"2352",-61.6264850367,15.4176473804,"9.75","2017-04-20T19:26:25Z"
"2353",-61.6265188158,15.4176562652,"9.75","2017-04-20T19:26:35Z"
"2354",-61.6265531816,15.4176609591,"9.75","2017-04-20T19:26:45Z"
"2355",-61.626583105,15.4176688381,"9.75","2017-04-20T19:26:55Z"
"2356",-61.6266079154,15.4176842608,"9.75","2017-04-20T19:27:05Z"
"2357",-61.6266393475,15.4176960792,"9.75","2017-04-20T19:27:15Z"
"2358",-61.626662733,15.4177127592,"9.75","2017-04-20T19:27:25Z"
"2359",-61.6267044749,15.4177363962,"9.75","2017-04-20T19:27:35Z"
"2360",-61.6267379187,15.4177420121,"9.75","2017-04-20T19:27:45Z"
"2361",-61.626764657,15.4177511483,"9.75","2017-04-20T19:27:55Z"
"2362",-61.6268024594,15.4177615419,"9.75","2017-04-20T19:28:05Z"
"2363",-61.6268444527,15.4177741148,"9.75","2017-04-20T19:28:15Z"
"2364",-61.6268759686,15.4177799821,"9.75","2017-04-20T19:28:25Z"
"2365",-61.6269076522,15.4177932255,"9.75","2017-04-20T19:28:35Z"
"2366",-61.626935564,15.4178114142,"10.23","2017-04-20T19:28:45Z"
"2367",-61.6269758809,15.4178277589,"10.23","2017-04-20T19:28:55Z"
"2368",-61.627005972,15.4178475402,"10.23","2017-04-20T19:29:05Z"
"2369",-61.6270362306,15.4178599454,"10.23","2017-04-20T19:29:15Z"
"2370",-61.627058778,15.4178751167,"10.23","2017-04-20T19:29:25Z"
"2371",-61.6270789783,15.4178794753,"10.23","2017-04-20T19:29:35Z"
"2372",-61.6270282678,15.4178696685,"10.23","2017-04-20T19:29:45Z"
"2373",-61.6269421019,15.4178354703,"10.23","2017-04-20T19:29:55Z"
"2374",-61.6268338077,15.4178046249,"10.23","2017-04-20T19:30:05Z"
"2375",-61.6267210711,15.4177641403,"10.23","2017-04-20T19:30:15Z"
"2376",-61.6265875474,15.4176891223,"10.23","2017-04-20T19:30:25Z"
"2377",-61.6263764072,15.4176345561,"10.23","2017-04-20T19:30:35Z"
"2378",-61.6261494253,15.4175939038,"10.23","2017-04-20T19:30:45Z"
"2379",-61.6259128042,15.4175227415,"10.23","2017-04-20T19:30:55Z"
"2380",-61.6256808769,15.4174495675,"10.23","2017-04-20T19:31:05Z"
